Mean Speckle Flow Index,Mean Speckle Contrast
13568.91944459846,0.0626980619098806
13889.819832749869,0.06201761896788426
13851.192707906603,0.062112546555801125
13561.31211860519,0.06279168730929012
13196.092178537248,0.06370154687985671
12832.286007966655,0.0645831813417387
12674.61473268888,0.06500386745105176
12624.840022292105,0.06517931910118935
12392.537164073674,0.06580172855283276
12282.30261021953,0.06604247098528225
12172.417576387774,0.0663348811015138
12453.064881386925,0.06559589877340513
12622.42986165273,0.0651362925090299
12615.153969055033,0.06517342877928059
12600.251210238766,0.06517226308947881
12512.451141937367,0.06543753816448077
12414.465849809829,0.06570312052870982
12194.562376917242,0.0662791118054148
11939.507594082337,0.06706333569363221
11747.175661299623,0.06761905238372734
11521.664697737524,0.06833948717926061
11491.671319214152,0.06838030263799477
11388.084467096063,0.06878292706285014
11430.655158374768,0.06861994003876412
11489.17669977173,0.06846417612377177
11500.103833227757,0.06840910613677104
11573.72214561454,0.06816211825430063
11537.325138370512,0.06824492723703243
11364.875617027581,0.06881575839721074
11237.480903658035,0.06924310092324476
11065.141281478524,0.06979026566919393
11110.166109717886,0.06964792160896725
11466.505203825693,0.06844964871955608
12588.798968199744,0.06518878448265812
13456.371830993856,0.06298337361423141
13837.948567712248,0.062055066733009936
13778.91091543245,0.06219684037434159
13536.889421228743,0.0627801446210273
13219.068007252274,0.06357556557287956
12895.990905544433,0.06436424261808614
12678.239866914062,0.0649333219738423
12524.997322445088,0.06534337230737094
12435.16900908454,0.06558208096457838
12289.463084212688,0.06600172292751494
12164.182814732565,0.06628760867282571
12176.418414867898,0.06622235314402217
12382.225273746517,0.06569492329335232
12537.16398586056,0.0652787070293773
12499.339778445299,0.06539021230882465
12397.861194915726,0.06563261134335602
12291.443303356875,0.065919661073489
12202.870480504285,0.06615570319628837
12036.967530788412,0.06661570728181605
11768.521271580616,0.06736573837695024
11578.363382558833,0.06796968145047795
11538.181806444605,0.06815284275744733
11445.963075977868,0.06838917551836285
11412.65603104676,0.06855575397510727
11491.995318163277,0.06830899190356785
11555.827897914125,0.06808604633180679
11551.705364128917,0.06811419707373083
11532.980650097628,0.06813697718746363
11390.38400885752,0.06860531336236045
11322.61939171933,0.0688103619302588
