0,1,2,3,4,5,6,7,8,9,10,11,12
4219.746704774202,3306.5004753819962,3356.1889664354003,4108.501499769326,4226.703674791105,4668.291204307156,6820.503154361407,972.7435966142783,1124.0939051545754,681.052248757425,624.1805432943307,281.19332101995485,671.0495544662388
4294.02130702874,3275.399605754239,3348.9482500761796,4198.838144632002,3925.3576462358,4787.821691752874,6580.822524632402,1101.086720925773,1102.5162732508334,647.7906141283086,619.220434988459,326.88639919598893,731.8234595389625
4372.709872818111,3405.387786405905,3010.167497712545,4036.614858516512,3760.4987685124233,4804.873961550372,6335.250961907239,1002.3756589695655,1092.3993741661568,663.4195401577495,644.9773910328273,297.23721008242825,877.1035317754622
4350.313690048685,3481.9052150816865,3047.9959829500112,3780.513113846448,3754.618958429116,4684.842528224352,6534.531577209227,1069.1224793082158,1088.4012775242027,774.9164795768538,626.2925395729269,405.79701901717954,648.7468688054718
4332.794753572948,3488.712657071191,3070.232676817956,3814.345509512934,3832.6824022188266,4606.142405356412,6304.537803978147,1088.3755663008417,1169.5810211062026,709.0623273741857,687.048388666124,354.93393435563064,615.0250504698354
4324.627960456846,3788.271730884791,3121.6686957829406,3788.61431595731,3651.2916285482843,4483.678818203479,6003.347534254663,1018.1016801514311,1106.797405180079,845.17915010299,653.106827866172,508.28742027824086,609.7035302407946
4190.106743635401,3826.085264246184,2905.215301869324,3613.0625296373178,3667.1646209576465,4399.932024429982,5955.885172474763,1067.7191595965448,1127.9790176688996,678.3028077351466,812.2046775599292,344.80233892656736,720.4100514126437
3998.840781313395,3858.0570938005417,2989.103726495081,3711.0700962694623,3955.1642323179913,4350.19540981556,6140.002035801016,1042.700945261234,1086.2059547331162,665.8690333673712,629.2010062201323,397.6721491291611,761.6997752455846
4016.4684217449335,3747.758599923991,3122.7066606656294,3675.002200348645,4258.707955014859,4170.101760030092,6324.0017946881535,930.1818120439369,1115.3870415556273,686.2536223848111,638.9677194529125,308.8668861849726,660.1168317242317
3833.226158063001,3639.717791784556,3365.0375488740647,3475.5063741990807,4351.021728199232,4171.468588343139,6387.946278996096,1140.6390795037069,1124.2323799227615,824.4995253389152,664.4944208683102,305.09295921572306,672.7705819100149
3751.9358736846657,3477.5890918153036,3255.7935094900727,3722.8664694018694,4318.8910310251085,4022.3363227676227,6664.269195760145,1204.3182246917402,1228.5439041399109,688.3034782679908,640.9370484964811,365.8884325507354,847.5675420472171
3677.113010446343,3588.6140147083634,3414.5699721108685,3912.758239534196,4244.379985777889,4196.4565302195,6660.725922535492,1029.1195394835145,1123.2588152309077,733.3109157579543,598.2560105128506,307.79577145649,617.1429869189604
3674.5696158662595,3354.597738668482,3305.4614373014206,4140.588666014753,4092.673216461611,4469.9186692246085,6453.360768175586,1012.3303247911433,1207.7496447801625,797.6590894449092,644.868650396517,314.629579566049,644.362984125783
